Internal ID,Name,Address,State or Province,County,City,Specific Place,Modern Location,Visited,Mentioned Only,Website URL,Latitude,Longitude
6146,"Mill Creek, Great Salt Lake County, Utah Territory",,Utah Territory,Great Salt Lake County,Mill Creek,,"Mill Creek, Salt Lake County, Utah",,,https://wilfordwoodruffpapers.org/subjects/mill-creek-great-salt-lake-county-utah-territory,22.3364,114.1667
6159,"Big Pigeon Creek, Pottawattamie County, Iowa",,Iowa,Pottawattamie County,,Big Pigeon Creek,Pigeon Creek,,,https://wilfordwoodruffpapers.org/subjects/big-pigeon-creek-pottawattamie-county-iowa,50.725,-1.84
6160,"Kanesville, Pottawattamie County, Iowa",,,Pottawattamie County,Kanesville,,,,,https://wilfordwoodruffpapers.org/subjects/kanesville-pottawattamie-county-iowa,22.3753,114.1237
6165,Mexican Cession Territory,,,,,,,,,https://wilfordwoodruffpapers.org/subjects/mexican-cession-territory,22.2106,114.0289
6176,"Soap Creek, Davis County, Iowa",,Iowa,Davis County,,Soap Creek,,,,https://wilfordwoodruffpapers.org/subjects/soap-creek-davis-county-iowa,22.3334,114.1924
6179,"Bonaparte, Van Buren County, Iowa",,Iowa,Van Buren County,Bonaparte,,,,,https://wilfordwoodruffpapers.org/subjects/bonaparte-van-buren-county-iowa,26.6528,86.2069
6185,"Peru, LaSalle County, Illinois",,Illinois,LaSalle County,Peru,,,,,https://wilfordwoodruffpapers.org/subjects/peru-lasalle-county-illinois,1.35,172.9333
6186,"LaSalle, LaSalle County, Illinois",,Illinois,LaSalle County,LaSalle,,,,,https://wilfordwoodruffpapers.org/subjects/lasalle-lasalle-county-illinois,50.722,-1.798
6187,"La Moille, Bureau County, Illinois",,Illinois,Bureau County,La Moille,,,,,https://wilfordwoodruffpapers.org/subjects/la-moille-bureau-county-illinois,12.5418,-70.022
6188,"Lake Michigan, United States",,,,,Lake Michigan,,,,https://wilfordwoodruffpapers.org/subjects/lake-michigan-united-states,31.3237,34.3476
6189,"Mackinaw City, Cheboygan and Emmet Counties, Michigan",,Michigan,Cheboygan and Emmet Counties,Mackinaw City,,,,,https://wilfordwoodruffpapers.org/subjects/mackinaw-city-cheboygan-and-emmet-counties-michigan,22.3784,114.1941
6191,"New Gloucester, Cumberland County, Maine",,Maine,Cumberland County,New Gloucester,,,,,https://wilfordwoodruffpapers.org/subjects/new-gloucester-cumberland-county-maine,50.71,-1.95
6192,"Auburn, Cumberland County, Maine",,Maine,Cumberland County,Auburn,,,,,https://wilfordwoodruffpapers.org/subjects/auburn-cumberland-county-maine,22.3814,114.2733
6193,"Turner, Cumberland County, Maine",,Maine,Cumberland County,Turner,,,,,https://wilfordwoodruffpapers.org/subjects/turner-cumberland-county-maine,50.7605,-1.995
6194,"Livermore, Kennebec County, Maine",,Maine,Kennebec County,Livermore,,,,,https://wilfordwoodruffpapers.org/subjects/livermore-kennebec-county-maine,27.6722,85.4278
6195,"Jay, Franklin County, Maine",,Maine,Franklin County,Jay,,,,,https://wilfordwoodruffpapers.org/subjects/jay-franklin-county-maine,43.5167,68.5167
6199,"Erie Canal, New York",,New York,,,Erie Canal,,,,https://wilfordwoodruffpapers.org/subjects/erie-canal-new-york,46.8481,74.995
6200,"Lake Ontario, United States",,,,,Lake Ontario,,,,https://wilfordwoodruffpapers.org/subjects/lake-ontario-united-states,45.41,79.9186
6201,"Arkansas River, United States",,,,,Arkansas River,,,,https://wilfordwoodruffpapers.org/subjects/arkansas-river-united-states,26.6631,87.2744
6202,"Terrapin, Calloway County, Kentucky",,Kentucky,Calloway County,Terrapin,,no longer exists,,,https://wilfordwoodruffpapers.org/subjects/terrapin-calloway-county-kentucky,28.05,81.6167
6203,"Great Lakes, United States",,,,,Great Lakes,,,,https://wilfordwoodruffpapers.org/subjects/great-lakes-united-states,27.6061,83.6606
6213,"Allegheny Mountains, United States",,,,,Allegheny Mountains,,,,https://wilfordwoodruffpapers.org/subjects/allegheny-mountains-united-states,52.0333,76.9167
6214,"Allegheny River, United States",,,,,Allegheny River,,,,https://wilfordwoodruffpapers.org/subjects/allegheny-river-united-states,31.4478,35.09
6220,"Beaver Valley, Iron County, Utah Territory",,Utah Territory,Iron County,,Beaver Valley,"Beaver, Beaver County, Utah",,,https://wilfordwoodruffpapers.org/subjects/beaver-valley-iron-county-utah-territory,27.5,83.45
6223,"Benson Grist Mill, Tooele County, Utah Territory",,Utah Territory,Tooele County,,Benson Grist Mill,"Benson Grist Mill, Tooele County, Utah",,,https://wilfordwoodruffpapers.org/subjects/benson-grist-mill-tooele-county-utah-territory,32.3117,35.0272
6226,"Black Rock, Tooele County, Utah Territory",,Utah Territory,Tooele County,,Black Rock,"Black Rock, Great Salt Lake, Tooele County, Utah",,,https://wilfordwoodruffpapers.org/subjects/black-rock-tooele-county-utah-territory,47.9,67.5333
6230,"Cadron Settlement, Faulkner County, Arkansas Territory",,Arkansas Territory,Faulkner County,,Cadron Settlement,,,,https://wilfordwoodruffpapers.org/subjects/cadron-settlement-faulkner-county-arkansas-territory,43.8833,77.0833
6236,"Chesapeake Bay, United States",,,,,Chesapeake Bay,,,,https://wilfordwoodruffpapers.org/subjects/chesapeake-bay-united-states,43.2,76.62
6241,"Cold Springs, unorganized U.S. Territory",,unorganized U.S. Territory,,,Cold Springs,"spring near Winter Quarters, Nebraska",,,https://wilfordwoodruffpapers.org/subjects/cold-springs-unorganized-us-territory,28.5278,81.1189
6242,"Cove Creek, Beaver and Millard Counties, Utah Territory",,Utah Territory,Beaver and Millard Counties,,Cove Creek,"Cove Creek, Beaver and Millard Counties, Utah",,,https://wilfordwoodruffpapers.org/subjects/cove-creek-beaver-and-millard-counties-utah-territory,28.2056,81.3472
6243,"Covent Garden, London, Middlesex, England",,,Middlesex,London,Covent Garden,,,,https://wilfordwoodruffpapers.org/subjects/covent-garden-london-middlesex-england,28.1278,82.2956
6245,"Crooked River, Plymouth County, Massachusetts",,Massachusetts,Plymouth County,,Crooked River,,,,https://wilfordwoodruffpapers.org/subjects/crooked-river-plymouth-county-massachusetts,50.35,83.5167
6253,"Des Moines River, United States",,,,,Des Moines River,,,,https://wilfordwoodruffpapers.org/subjects/des-moines-river-united-states,49.7453,84.2548
6255,"Dixon, Lee County, Illinois",,Illinois,Lee County,Dixon,,,,,https://wilfordwoodruffpapers.org/subjects/dixon-lee-county-illinois,43.3,77.2333
6256,"Dry Creek Canyon, Utah County, Utah Territory",,Utah Territory,Utah County,,Dry Creek Canyon,,,,https://wilfordwoodruffpapers.org/subjects/dry-creek-canyon-utah-county-utah-territory,52.3497,71.89
6257,"E. T. City, Tooele County, Utah Territory",,Utah Territory,Tooele County,E. T. City,,"Lake Point, Tooele County, Utah",,,https://wilfordwoodruffpapers.org/subjects/e-t-city-tooele-county-utah-territory,42.5167,69.8
6267,"English Channel, Europe",,,,,English Channel,,,,https://wilfordwoodruffpapers.org/subjects/english-channel-europe,52.9333,70.2
6270,"Farmington, Davis County, Utah Territory",,Utah,Davis County,Farmington,,,,,https://wilfordwoodruffpapers.org/subjects/farmington-davis-county-utah-territory,44.1667,80.0
6273,"Fort Harmony, Washington County, Utah Territory",,Utah Territory,Washington County,,Fort Harmony,,,,https://wilfordwoodruffpapers.org/subjects/fort-harmony-washington-county-utah-territory,27.0333,85.0
6274,"Fort Herriman, Salt Lake County, Utah Territory",,,Salt Lake County,,,,,,https://wilfordwoodruffpapers.org/subjects/fort-herriman-salt-lake-county-utah-territory,43.5983,73.7614
6275,"Fort Johnson, Iron County, Utah Territory",,Utah Territory,Iron County,Fort Johnson,,,,,https://wilfordwoodruffpapers.org/subjects/fort-johnson-iron-county-utah-territory,49.7833,72.85
6280,"Genesee River, New York and Pennsylvania",,New York and Pennsylvania,,,Genesee River,,,,https://wilfordwoodruffpapers.org/subjects/genesee-river-new-york-and-pennsylvania,47.9667,80.4333
6284,"Grantsville, Tooele County, Utah Territory",,Utah Territory,Tooele County,Grantsville,,"Grantsville, Tooele County, Utah",,,https://wilfordwoodruffpapers.org/subjects/grantsville-tooele-county-utah-territory,42.4333,68.8
6287,"Hartford County, Connecticut",,Connecticut,Hartford County,,,,,,https://wilfordwoodruffpapers.org/subjects/hartford-county-connecticut,45.3247,55.1958
6294,"Illinois River, Illinois",,Illinois,,,Illinois River,,,,https://wilfordwoodruffpapers.org/subjects/illinois-river-illinois,32.4611,35.3
6327,"Juniata River, Pennsylvania",,Pennsylvania,,,Juniata River,,,,https://wilfordwoodruffpapers.org/subjects/juniata-river-pennsylvania,31.9,35.2
6328,Kansas,,,,,,,,,https://wilfordwoodruffpapers.org/subjects/kansas,45.6167,63.3167
6329,Kansas Territory,,Kansas,,,,Kansas,,,https://wilfordwoodruffpapers.org/subjects/kansas-territory,31.4078,34.9722
6330,"Kington Fort, Davis County, Utah Territory",,Utah Territory,Davis County,,Kington Fort/South Webber/Weber Fort,"the fort no longer exists, but the site is near South Weber, Davis County, Utah",,,https://wilfordwoodruffpapers.org/subjects/kington-fort-davis-county-utah-territory,26.5394,86.7483
6334,"Lake City, Utah County, Utah Territory",,Utah Territory,Utah County,Lake City,,"American Fork, Utah County, Utah",,,https://wilfordwoodruffpapers.org/subjects/lake-city-utah-county-utah-territory,49.71,72.5872
6335,"Lake Huron, United States",,,,,Lake Huron,,,,https://wilfordwoodruffpapers.org/subjects/lake-huron-united-states,46.9833,54.0167
6337,"Lake St. Clair, United States",,,,,Lake St. Clair,,,,https://wilfordwoodruffpapers.org/subjects/lake-st-clair-united-states,43.35,77.4667
6338,"Lancashire, England",,,Lancashire,,,,,,https://wilfordwoodruffpapers.org/subjects/lancashire-england,40.7753,68.3272
6339,"Las Vegas Valley, New Mexico Territory",,New Mexico Territory,,,Las Vegas Valley,,,,https://wilfordwoodruffpapers.org/subjects/las-vegas-valley-new-mexico-territory,-21.0339,55.7128
6343,"Little Cottonwood, Great Salt Lake County, Utah Territory",,Utah Territory,Great Salt Lake County,Little Cottonwood,,,,,https://wilfordwoodruffpapers.org/subjects/little-cottonwood-great-salt-lake-county-utah-territory,51.1678,52.995
6344,"Los Angeles, Los Angeles County, California",,California,Los Angeles County,Los Angeles,,,,,https://wilfordwoodruffpapers.org/subjects/los-angeles-los-angeles-county-california,52.1908,61.2011
6360,"North Channel, Europe",,,,,North Channel,,,,https://wilfordwoodruffpapers.org/subjects/north-channel-europe,42.3,69.7667
6361,"North Weber, Davis County, Utah Territory",,Utah Territory,Davis County,North Weber,,,,,https://wilfordwoodruffpapers.org/subjects/north-weber-davis-county-utah-territory,44.1789,66.7328
6364,"Oxford Street, London, Middlesex, England",,,Middlesex,London,Oxford Street,,,,https://wilfordwoodruffpapers.org/subjects/oxford-street-london-middlesex-england,45.1834,55.1
6365,"Palmyra, Utah County, Utah Territory",,Utah Territory,Utah County,Palmyra,,"Palmyra, Utah County, Utah",,,https://wilfordwoodruffpapers.org/subjects/palmyra-utah-county-utah-territory,47.0667,51.8667
6372,"Picadilly, London, Middlesex, England",,,Middlesex,London,Picadilly,,,,https://wilfordwoodruffpapers.org/subjects/picadilly-london-middlesex-england,18.3833,-70.0833
6373,"Pleasant Grove, Utah County, Utah Territory",,,,Pleasant Grove,,,,,https://wilfordwoodruffpapers.org/subjects/pleasant-grove-utah-county-utah-territory,44.83,78.8239
6375,"Point of the Mountain, Utah Territory",,Utah,,,Point of the Mountain,"Point of the Mountain, Utah",,,https://wilfordwoodruffpapers.org/subjects/point-of-the-mountain-utah-territory,43.2297,76.31
6376,"Poole Quay, Poole, Dorset, England",,,Dorset,Poole,Poole Quay,,,,https://wilfordwoodruffpapers.org/subjects/poole-quay-poole-dorset-england,43.1667,70.45
6378,"Provo River, Utah and Wasatch Counties, Utah Territory",,Utah Territory,Utah and Wasatch Counties,,Provo River,,,,https://wilfordwoodruffpapers.org/subjects/provo-river-utah-and-wasatch-counties-utah-territory,46.7833,61.6667
6379,"Regent Street, London, Middlesex, England",,,Middlesex,London,Regent Street,,,,https://wilfordwoodruffpapers.org/subjects/regent-street-london-middlesex-england,51.8,68.3333
6390,"Rush Valley, Tooele County, Utah Territory",,Utah Territory,Tooele County,Rush Valley,,"Rush Valley, Tooele County, Utah",,,https://wilfordwoodruffpapers.org/subjects/rush-valley-tooele-county-utah-territory,28.2667,83.6
6399,"Santa Clara River, Washington County, Utah Territory",,Utah Territory,Washington County,,Santa Clara River,,,,https://wilfordwoodruffpapers.org/subjects/santa-clara-river-washington-county-utah-territory,27.8667,83.55
6400,"Santa Clara, Santa Clara County, California",,California,Santa Clara County,Santa Clara,,,,,https://wilfordwoodruffpapers.org/subjects/santa-clara-santa-clara-county-california,31.7031,35.1956
6401,"Santa Clara, Washington County, Utah Territory",,Utah Territory,Washington County,Santa Clara,,,,,https://wilfordwoodruffpapers.org/subjects/santa-clara-washington-county-utah-territory,49.4556,57.4161
6403,"Sierra Nevada Mountain Range, United States",,,,,Sierra Nevada Mountain Range,,,,https://wilfordwoodruffpapers.org/subjects/sierra-nevada-mountain-range-united-states,42.86,75.23
6405,"Skull Valley, Tooele County, Utah Territory",,Utah Territory,Tooele County,,Skull Valley,,,,https://wilfordwoodruffpapers.org/subjects/skull-valley-tooele-county-utah-territory,49.9028,57.3333
6406,"Springville, Utah County, Utah Territory",,Utah,Utah County,Springville,,,,,https://wilfordwoodruffpapers.org/subjects/springville-utah-county-utah-territory,50.2481,66.9278
6409,"Stowe, Buckinghamshire, England",,,Buckinghamshire,Stowe,,,,,https://wilfordwoodruffpapers.org/subjects/stowe-buckinghamshire-england,47.8333,59.6
6413,"The Monument, London, Middlesex, England",,,Middlesex,London,The Monument,,,,https://wilfordwoodruffpapers.org/subjects/the-monument-london-middlesex-england,31.8889,35.1675
6422,"Uinta Springs, Utah Territory",,Utah Territory,,,Uinta Springs,,,,https://wilfordwoodruffpapers.org/subjects/uinta-springs-utah-territory,27.8961,85.1456
6436,"Willow Creek, Grand and Uintah Counties, Utah Territory",,Utah Territory,Grand and Uintah Counties,,Willow Creek,,,,https://wilfordwoodruffpapers.org/subjects/willow-creek-grand-and-uintah-counties-utah-territory,27.5844,85.5147
6442,"Leicestershire, England",,,Leicestershire,,,,,,https://wilfordwoodruffpapers.org/subjects/leicestershire-england,43.3603,76.8578
6448,"Fremont, Unorganized U.S. Territory",,unorganized U.S. Territory,,Fremont,,,,,https://wilfordwoodruffpapers.org/subjects/fremont-unorganized-us-territory,43.5972,78.2511
6449,"Stringtown, Unorganized County, Iowa",,Iowa,Unorganized County,Stringtown,,somewhere east of Garden Grove,True,,https://wilfordwoodruffpapers.org/subjects/stringtown-unorganized-county-iowa,27.3667,87.2167
6450,"British Museum, London, Middlesex, England",,,Middlesex,London,British Museum,,,,https://wilfordwoodruffpapers.org/subjects/british-museum-london-middlesex-england,26.8667,85.5667
6452,"Pale House, Wyche, Worcestershire, England",,,Worcestershire,The Wyche,Pale House,,,,https://wilfordwoodruffpapers.org/subjects/pale-house-wyche-worcestershire-england,49.6311,72.8539
6465,"Saint John, Saint John County, New Brunswick, British North America",,New Brunswick,Saint John County,Saint John,,"Saint John, Saint John County, New Brunswick, Canada",,,https://wilfordwoodruffpapers.org/subjects/saint-john-saint-john-county-new-brunswick-british-north-america,42.1819,69.8878
6466,"Fredericton, York County, New Brunswick, British North America",,New Brunswick,York County,Fredericton,,"Fredericton, Sunbury and York Counties, New Brunswick, Canada",,,https://wilfordwoodruffpapers.org/subjects/fredericton-york-county-new-brunswick-british-north-america,26.65,85.8
6467,"Miramichi, Northumberland County, New Brunswick, British North America",,New Brunswick,Northumberland County,Miramichi,,"Miramichi, Northumberland County, New Brunswick, Canada",,,https://wilfordwoodruffpapers.org/subjects/miramichi-northumberland-county-new-brunswick-british-north-america,51.6167,73.1
6468,"Beaubears Island, Northumberland County, New Brunswick, British North America",,New Brunswick,Northumberland County,,Beaubears Island,"Beaubears Island, Northumberland County, New Brunswick, Canada",,,https://wilfordwoodruffpapers.org/subjects/beaubears-island-northumberland-county-new-brunswick-british-north-america,32.4097,35.2808
6469,"Miramichi River, Northumberland County, New Brunswick, British North America",,New Brunswick,Northumberland County,,Miramichi River,"Miramichi River, Northumberland County, New Brunswick, Canada",,,https://wilfordwoodruffpapers.org/subjects/miramichi-river-northumberland-county-new-brunswick-british-north-america,45.2422,77.9822
6470,"Newcastle, Miramichi, Northumberland County, New Brunswick, British North America",,New Brunswick,Northumberland County,Miramichi,Newcastle,"Miramichi, Northumberland County, New Brunswick, Canada",,,https://wilfordwoodruffpapers.org/subjects/newcastle-miramichi-northumberland-county-new-brunswick-british-north-america,27.6089,85.2672
